x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,Label
-0.0,0.0,0.0,0.194273442029953,-0.2081201821565628,0.0018122851615771651,0.18003322184085846,-0.5903726816177368,0.08070284128189087,0.061557501554489136,-0.8508398532867432,0.11648844182491302,-0.06983520090579987,-0.7110556960105896,-0.05727763473987579,0.025145994499325752,-1.1253066062927246,-0.03144192695617676,0.1856452077627182,-0.8182772994041443,0.4360154867172241,-0.012225942686200142,-0.5124064683914185,0.4647410213947296,0.13228048384189606,-0.48500722646713257,0.38798773288726807,-0.22640067338943481,-0.9688788652420044,0.10008212924003601,-0.31680673360824585,-0.599334716796875,0.0948840081691742,-0.29126250743865967,-0.6705294251441956,0.26328563690185547,-0.12920302152633667,-0.3960144817829132,0.3012004792690277,-0.5379342436790466,-0.8936305046081543,-0.010502932593226433,-0.7277488112449646,-0.777290940284729,0.20267386734485626,-0.5804150700569153,-0.4822405278682709,0.42454779148101807,-0.7566958069801331,-0.3550490140914917,0.5495209097862244,-0.9143455624580383,-0.6742222309112549,-0.2615198493003845,-0.9026240706443787,-0.5347436666488647,0.09683118760585785,-0.9805746674537659,-0.47607389092445374,0.3197786509990692,-0.9419363737106323,-0.2551962435245514,0.29345351457595825,Yes
-0.0,0.0,0.0,0.492374449968338,-0.5253264307975769,0.10654179006814957,0.9352623224258423,-0.5995287895202637,0.11891788989305496,1.0632768869400024,-0.7414922118186951,0.15856625139713287,1.5496350526809692,-1.2755146026611328,0.10592199116945267,0.37485629320144653,-0.9905295968055725,0.24465206265449524,0.33816108107566833,-1.2314634323120117,0.020442044362425804,0.31559741497039795,-1.3960634469985962,-0.16164414584636688,0.35064810514450073,-2.0878219604492188,0.07471704483032227,-0.13878560066223145,-0.9901792407035828,-0.016843441873788834,-0.2939005196094513,-1.541576623916626,0.27580341696739197,-0.21999593079090118,-1.8792248964309692,0.17096814513206482,-0.22929133474826813,-2.2929394245147705,0.030783895403146744,-0.5193518400192261,-0.7214903235435486,0.15823332965373993,-0.6998198628425598,-1.3801180124282837,0.33053940534591675,-0.8188692927360535,-1.5824342966079712,0.3210318386554718,-0.8204784393310547,-2.0224709510803223,0.2571289837360382,-0.6784480214118958,-0.626165509223938,-0.0579615943133831,-0.9925333261489868,-1.0679928064346313,0.012921455316245556,-1.1434998512268066,-1.3496558666229248,0.26013076305389404,-1.4336270093917847,-1.5312728881835938,0.08270901441574097,Help
-0.0,0.0,0.0,0.505913257598877,-0.11990413814783096,0.19740280508995056,0.625523030757904,-0.3580976724624634,0.29201948642730713,0.494170606136322,-0.7667434811592102,0.29927098751068115,0.436307817697525,-0.8243963122367859,0.2786586880683899,0.5307307243347168,-0.5304719805717468,0.14551693201065063,0.9317800998687744,-1.1657477617263794,-0.08365621417760849,1.0418585538864136,-1.4319502115249634,-0.08119099587202072,1.201300859451294,-1.817145824432373,0.1159360408782959,0.20873865485191345,-0.9491241574287415,0.2357785403728485,0.3817058205604553,-1.3414347171783447,0.1133054792881012,0.30194514989852905,-1.742455244064331,0.04117463156580925,0.4442446231842041,-1.9216548204421997,0.08548000454902649,-0.13053975999355316,-0.9177672863006592,-0.13900186121463776,-0.07306947559118271,-1.6708177328109741,-0.1326206624507904,0.07744491100311279,-1.9409960508346558,-0.0630548819899559,0.11512119323015213,-2.2874972820281982,-0.007251991890370846,-0.5285630226135254,-0.7795369029045105,0.04552140086889267,-0.6341434717178345,-0.8541640043258667,0.4016684293746948,-0.6499089598655701,-0.5986759066581726,0.5453939437866211,-0.5195415616035461,-0.49592897295951843,0.5041795969009399,Water
-0.0,0.0,0.0,0.5536254048347473,-0.17659728229045868,-0.04963521659374237,0.8060352206230164,-0.5554395318031311,-0.01122626569122076,1.0774755477905273,-1.023780345916748,0.14482218027114868,1.3356348276138306,-1.3255195617675781,-0.04087356477975845,0.34559381008148193,-0.9604185223579407,0.09266620129346848,0.3417029082775116,-1.3488826751708984,-0.11109460890293121,0.12655092775821686,-1.857062816619873,-0.2269400656223297,0.1480880081653595,-2.2228829860687256,-0.2692078948020935,-0.38490408658981323,-0.9145423173904419,-0.12434311211109161,-0.28481197357177734,-1.1275914907455444,-0.23953264951705933,-0.4886428117752075,-1.7157026529312134,-0.0061361221596598625,-0.3797203004360199,-1.81732177734375,-0.019566761329770088,-0.5735846757888794,-0.7094689607620239,-0.020351193845272064,-0.8371039032936096,-1.3290276527404785,-0.09509340673685074,-0.7941558957099915,-1.7773244380950928,-0.03672046959400177,-0.9683671593666077,-2.0535850524902344,-0.09191367775201797,-0.960029125213623,-0.2694462835788727,-0.1958136111497879,-1.1501734256744385,-0.5660966634750366,0.18531833589076996,-1.5719733238220215,-1.0082226991653442,0.05359424278140068,-1.554857611656189,-1.1432335376739502,0.0396931916475296,Help
0.0,0.0,0.0,-0.3431239426136017,-0.3507953882217407,-0.05699589475989342,-0.3905104398727417,-0.6344812512397766,-0.06569882482290268,-0.2203233391046524,-0.6644672751426697,0.007920133881270885,0.010035526938736439,-0.7008963227272034,0.06071614474058151,-0.2756226360797882,-1.1145824193954468,-0.29027384519577026,-0.36499491333961487,-1.8602122068405151,-0.1107526570558548,-0.263184517621994,-2.109229564666748,0.004182690288871527,-0.27448445558547974,-2.753084182739258,-0.05682359263300896,0.28580424189567566,-0.9249376058578491,-0.2506120800971985,0.38125887513160706,-1.8498715162277222,-0.13676907122135162,0.3191285729408264,-2.2186455726623535,-0.13060534000396729,0.45064324140548706,-2.6465301513671875,-0.0891345739364624,0.6883467435836792,-0.9762957096099854,-0.2134609967470169,0.9598326086997986,-1.4870967864990234,-0.1375410109758377,1.0559310913085938,-1.880669355392456,-0.18149541318416595,0.9446095824241638,-2.3996176719665527,-0.3259326219558716,0.976911723613739,-0.748547375202179,-0.2191188931465149,0.9878535270690918,-0.5054314136505127,-0.09573579579591751,1.018468976020813,-0.449420690536499,-0.04998583346605301,0.9586005806922913,-0.1661333590745926,-0.013061381876468658,Water
0.0,0.0,0.0,-0.44637516140937805,-0.31028836965560913,0.21163685619831085,-0.5450513958930969,-0.38738787174224854,0.22861428558826447,-0.3225887715816498,-0.5977327227592468,0.3254368007183075,-0.33729735016822815,-0.6928387880325317,0.13611415028572083,-0.503021776676178,-0.9304842352867126,-0.203902930021286,-0.19033648073673248,-1.6051902770996094,0.02375425398349762,-0.3892633616924286,-2.044952392578125,0.1071137934923172,-0.26872968673706055,-2.4089581966400146,0.003120306646451354,0.19582389295101166,-0.978000283241272,0.07189162820577621,0.4085214138031006,-1.5354413986206055,0.014264832250773907,0.7154635190963745,-2.093651056289673,-0.08890468627214432,0.8178804516792297,-2.539140224456787,-0.018992628902196884,0.6079630851745605,-0.7748597860336304,-0.012974296696484089,0.6908597350120544,-0.6280477046966553,0.4466787576675415,0.7170770764350891,-0.5131987929344177,0.5301235318183899,0.4533175826072693,-0.21582894027233124,0.7070619463920593,0.9392761588096619,-0.5814798474311829,-0.07250246405601501,0.8626951575279236,-0.5665960311889648,0.0668579712510109,0.8407110571861267,-0.314546674489975,0.30424949526786804,0.89470374584198,-0.19652403891086578,0.2815990746021271,No
0.0,0.0,0.0,-0.5696558356285095,-0.10987713187932968,0.15170818567276,-0.31606853008270264,-0.2338724136352539,0.1274133026599884,-0.19023114442825317,-0.5119825601577759,0.37934353947639465,-0.14775057137012482,-0.571973979473114,0.18666905164718628,-0.6253968477249146,-0.9920591115951538,-0.09895077347755432,-0.6474832892417908,-1.7280508279800415,0.0037777989637106657,-0.8378642797470093,-2.338451862335205,0.028946638107299805,-0.7208245396614075,-2.8105640411376953,-0.06939368695020676,-0.03547471761703491,-0.995714545249939,0.08540592342615128,0.10683368146419525,-0.7217753529548645,0.3471842408180237,-0.07966840267181396,-0.4315962791442871,0.2936484217643738,-0.054335277527570724,-0.4341292679309845,0.3550497889518738,0.5650454759597778,-0.838874101638794,-0.01980496756732464,0.5443338751792908,-0.7516180872917175,0.40213674306869507,0.36060360074043274,-0.4278213381767273,0.4768544137477875,0.5969054102897644,-0.2420206069946289,0.47943925857543945,1.047713279724121,-0.4470916986465454,0.03218478709459305,0.9600755572319031,-0.4118109941482544,0.3134409487247467,1.0519657135009766,-0.08046702295541763,0.2360840141773224,1.003343939781189,0.04118458554148674,0.4897456765174866,Pain
-0.0,0.0,0.0,0.6502427458763123,-0.10618134588003159,0.3371432423591614,0.7353343963623047,-0.39051246643066406,0.19030733406543732,0.8419353365898132,-0.4390257000923157,0.2316296547651291,0.62540602684021,-0.6930828094482422,0.20979231595993042,0.8086534142494202,-0.6837624311447144,0.10497608035802841,1.2386308908462524,-1.4664686918258667,0.09539902210235596,1.4067959785461426,-1.843074083328247,-0.0033062195871025324,1.5767513513565063,-2.4643917083740234,0.14186199009418488,0.22078879177570343,-0.9706409573554993,0.09543833136558533,0.1512858122587204,-1.6201189756393433,0.07953421771526337,0.28056350350379944,-2.205030679702759,0.08208519220352173,0.1949150115251541,-2.6293842792510986,0.1462690681219101,-0.37387198209762573,-0.9432761073112488,0.12157455086708069,-0.36708927154541016,-0.776264488697052,0.5289114117622375,-0.4921283423900604,-0.6828673481941223,0.4657174050807953,-0.5708125829696655,-0.5378702282905579,0.5453570485115051,-0.7319372892379761,-0.8165629506111145,0.09917765110731125,-0.7035037279129028,-0.4067051410675049,0.30417677760124207,-0.9119636416435242,-0.46740445494651794,0.4140772521495819,-0.8959551453590393,-0.20432233810424805,0.5477508902549744,No
-0.0,0.0,0.0,0.5427588820457458,-0.2420043796300888,0.0034464627970010042,0.6300627589225769,-0.5938302278518677,0.11187545210123062,0.45191633701324463,-0.835163950920105,0.15700243413448334,0.19831407070159912,-0.9128180146217346,0.11621816456317902,0.6598975658416748,-0.9054100513458252,-0.10263939201831818,0.7645989656448364,-1.5233768224716187,-0.2371119111776352,0.7983973026275635,-2.051492214202881,-0.11706201732158661,0.97513347864151,-2.324464797973633,0.022100450471043587,0.14646179974079132,-0.9857403039932251,-0.08285586535930634,0.3338182866573334,-1.820159912109375,-0.1376960277557373,0.05790180712938309,-2.3053934574127197,0.022942623123526573,0.2562996447086334,-2.6746318340301514,0.03921377286314964,-0.35510069131851196,-0.9883888959884644,-0.16026462614536285,-0.37214815616607666,-1.4513427019119263,-0.24265751242637634,-0.4559822380542755,-2.097583532333374,-0.04337223246693611,-0.5183846950531006,-2.469240665435791,-0.0926981195807457,-0.8042482733726501,-0.9098875522613525,0.043892014771699905,-0.7398496270179749,-0.7356451749801636,0.24527886509895325,-1.0388110876083374,-0.5485633611679077,0.4352661371231079,-0.9555519819259644,-0.3137449026107788,0.5472625494003296,Water
0.0,0.0,0.0,-0.35543426871299744,-0.450960636138916,0.06939241290092468,-0.13765080273151398,-0.33752134442329407,0.20307184755802155,-0.04142965376377106,-0.4139968752861023,0.650465726852417,0.2517635226249695,-0.5561233758926392,0.6277313232421875,-0.2895476520061493,-1.43696928024292,0.10282285511493683,-0.06620558351278305,-1.6986349821090698,-0.024666650220751762,-0.006458995398133993,-2.2365379333496094,-0.056744612753391266,0.01745510660111904,-2.7347240447998047,-0.12062922865152359,0.24073189496994019,-0.9691380262374878,0.053101327270269394,0.23973727226257324,-0.7272705435752869,0.09284699708223343,0.12012400478124619,-0.5452052354812622,0.5427359938621521,0.04938548058271408,-0.25661203265190125,0.40901702642440796,0.9095824360847473,-0.6442607641220093,-0.055854443460702896,0.9282392263412476,-0.4656791388988495,0.5704596638679504,0.682596743106842,-0.6430737376213074,0.5735676288604736,0.7489541172981262,-0.5402036905288696,0.5936264991760254,0.9204699993133545,-0.2994007468223572,-0.001118469168432057,1.084132194519043,0.04076571762561798,0.24718694388866425,1.2242337465286255,0.24956659972667694,0.43002864718437195,1.0099477767944336,0.32928529381752014,0.5208317637443542,Pain
